Date,place,Cured,Deaths,Confirmed
26/07/20,Dadra and Nagar Haveli and Daman and Diu,530,2,860
26/07/20,Delhi,113068,3806,129531
26/07/20,Goa,3047,33,4686
26/07/20,Gujarat,39631,2300,54626
26/07/20,Haryana,23654,389,30538
26/07/20,Himachal Pradesh,1173,11,2049
26/07/20,Jammu and Kashmir,9517,305,17305
26/07/20,Jharkhand,3425,82,7836
26/07/20,Karnataka,33750,1796,90942
26/07/20,Kerala,8611,59,18098
26/07/20,Ladakh,1057,3,1276
26/07/20,Madhya Pradesh,18488,799,26926
26/07/20,Maharashtra,207194,13389,366368
26/07/20,Manipur,1524,0,2176
26/07/20,Meghalaya,94,5,646
26/07/20,Mizoram,183,0,361
26/07/20,Nagaland,541,4,1289
26/07/20,Odisha,15929,130,24013
26/07/20,Puducherry,1561,38,2654
26/07/20,Punjab,8297,291,12684
26/07/20,Rajasthan,25306,613,35298
26/07/20,Sikkim,142,0,499
26/07/20,Tamil Nadu,151055,3409,206737
26/07/20,Telangana***,40334,455,52466
26/07/20,Tripura,2209,11,3862
26/07/20,Uttarakhand,3495,63,5961
26/07/20,Uttar Pradesh,39903,1387,63742
26/07/20,West Bengal,35654,1332,56377
27/07/20,Andaman and Nicobar Islands,182,0,324
27/07/20,Andhra Pradesh,46301,1041,96298
27/07/20,Arunachal Pradesh,505,3,1158
27/07/20,Assam,24040,79,32228
27/07/20,Bihar,25815,244,39176
27/07/20,Chandigarh,572,13,887
27/07/20,Chhattisgarh,4944,43,7450
27/07/20,Dadra and Nagar Haveli and Daman and Diu,550,2,914
27/07/20,Delhi,114875,3827,130606
27/07/20,Goa,3277,35,4861
27/07/20,Gujarat,40365,2326,55822
27/07/20,Haryana,24384,392,31332
27/07/20,Himachal Pradesh,1198,12,2176
27/07/20,Jammu and Kashmir,9928,312,17920
27/07/20,Jharkhand,3704,85,8275
27/07/20,Karnataka,35838,1878,96141
27/07/20,Kerala,9300,61,19025
27/07/20,Ladakh,1063,4,1285
27/07/20,Madhya Pradesh,19132,811,27800
27/07/20,Maharashtra,213238,13656,375799
27/07/20,Manipur,1554,0,2235
27/07/20,Meghalaya,135,5,702
27/07/20,Mizoram,193,0,361
27/07/20,Nagaland,549,4,1339
27/07/20,Odisha,16793,140,25389
27/07/20,Puducherry,1645,40,2786
27/07/20,Punjab,8810,306,13218
27/07/20,Rajasthan,25353,621,35909
27/07/20,Sikkim,148,0,545
27/07/20,Tamil Nadu,156526,3494,213723
27/07/20,Telangana,41332,463,54059
27/07/20,Tripura,2361,13,3900
27/07/20,Uttarakhand,3566,63,6104
27/07/20,Uttar Pradesh,41641,1426,66988
27/07/20,West Bengal,37751,1372,58718
28/07/20,Andaman and Nicobar Islands,192,1,338
28/07/20,Andhra Pradesh,49558,1090,102349
28/07/20,Arunachal Pradesh,574,3,1239
28/07/20,Assam,25402,86,33576
28/07/20,Bihar,27530,253,41244
28/07/20,Chandigarh,575,14,910
28/07/20,Chhattisgarh,5172,44,7745
28/07/20,Dadra and Nagar Haveli and Daman and Diu,564,2,946
28/07/20,Delhi,116372,3853,131219
28/07/20,Goa,3410,36,5119
28/07/20,Gujarat,41380,2348,56874
28/07/20,Haryana,25046,397,32127
28/07/20,Himachal Pradesh,1216,14,2270
28/07/20,Jammu and Kashmir,10402,321,18390
28/07/20,Jharkhand,3770,89,8683
28/07/20,Karnataka,37685,1953,101465
28/07/20,Kerala,10045,63,19727
28/07/20,Ladakh,1066,4,1306
28/07/20,Madhya Pradesh,19791,820,28589
28/07/20,Maharashtra,221944,13883,383723
28/07/20,Manipur,1596,0,2286
28/07/20,Meghalaya,186,5,738
28/07/20,Mizoram,193,0,384
28/07/20,Nagaland,569,5,1385
28/07/20,Odisha,17374,147,26892
28/07/20,Puducherry,1720,43,2872
28/07/20,Punjab,9064,318,13769
28/07/20,Rajasthan,26123,631,36878
28/07/20,Sikkim,174,1,555
28/07/20,Tamil Nadu,162249,3571,220716
28/07/20,Telengana,42909,480,57142
28/07/20,Tripura,2467,17,4049
28/07/20,Uttarakhand,3675,66,6328
28/07/20,Uttar Pradesh,42833,1456,70493
28/07/20,West Bengal,39917,1411,60830
29/07/20,Andaman and Nicobar Islands,196,1,363
29/07/20,Andhra Pradesh,52622,1148,110297
29/07/20,Arunachal Pradesh,617,3,1330
29/07/20,Assam,26618,88,34947
29/07/20,Bihar,28856,269,43843
29/07/20,Chandigarh,599,14,934
29/07/20,Chhattisgarh,5439,46,8257
29/07/20,Dadra and Nagar Haveli and Daman and Diu,596,2,982
29/07/20,Delhi,117507,3881,132275
29/07/20,Goa,3595,36,5287
29/07/20,Gujarat,42412,2372,57982
29/07/20,Haryana,25758,406,32876
29/07/20,Himachal Pradesh,1234,14,2330
29/07/20,Jammu and Kashmir,10885,333,18879
29/07/20,Jharkhand,3868,89,9078
29/07/20,Karnataka,40504,2055,107001
29/07/20,Kerala,10724,67,20894
29/07/20,Ladakh,1067,6,1327
29/07/20,Madhya Pradesh,20343,830,29217
29/07/20,Maharashtra,232277,14165,391440
29/07/20,Manipur,1612,0,2317
29/07/20,Meghalaya,194,5,779
29/07/20,Mizoram,198,0,384
29/07/20,Nagaland,577,5,1460
29/07/20,Odisha,18061,154,28107
29/07/20,Puducherry,1782,47,3011
29/07/20,Punjab,9752,336,14378
29/07/20,Rajasthan,27202,644,38514
29/07/20,Sikkim,186,1,579
29/07/20,Tamil Nadu,166956,3659,227688
29/07/20,Telengana***,42909,480,57142
29/07/20,Tripura,2621,21,4269
29/07/20,Uttarakhand,3720,70,6587
29/07/20,Uttar Pradesh,44520,1497,73951
29/07/20,West Bengal,42022,1449,62964
30/07/20,Andaman and Nicobar Islands,201,2,428
30/07/20,Andhra Pradesh,55406,1213,120390
30/07/20,Arunachal Pradesh,677,3,1410
30/07/20,Assam,27832,92,36295
30/07/20,Bihar,30320,278,46080
30/07/20,Chandigarh,611,14,978
30/07/20,Chhattisgarh,5636,48,8539
30/07/20,Dadra and Nagar Haveli and Daman and Diu,648,2,1026
30/07/20,Delhi,118633,3907,133310
30/07/20,Goa,3784,39,5489
30/07/20,Gujarat,43195,2396,59126
30/07/20,Haryana,26420,413,33631
30/07/20,Himachal Pradesh,1332,14,2403
30/07/20,Jammu and Kashmir,11322,348,19419
30/07/20,Jharkhand,4035,98,9861
30/07/20,Karnataka,42901,2147,112504
30/07/20,Kerala,11365,68,21797
30/07/20,Ladakh,1080,6,1347
30/07/20,Madhya Pradesh,20934,843,30134
30/07/20,Maharashtra,239755,14463,400651
30/07/20,Manipur,1639,0,2458
30/07/20,Meghalaya,207,5,784
30/07/20,Mizoram,215,0,398
30/07/20,Nagaland,595,5,1513
30/07/20,Odisha,18939,159,29175
30/07/20,Puducherry,1874,47,3177
30/07/20,Punjab,10213,361,14946
30/07/20,Rajasthan,27569,650,38964
30/07/20,Sikkim,198,1,596
30/07/20,Tamil Nadu,172883,3741,234114
30/07/20,Telengana,43751,492,58906
30/07/20,Tripura,2678,21,4485
30/07/20,Uttarakhand,3811,72,6866
30/07/20,Uttar Pradesh,45807,1530,77334
30/07/20,West Bengal,44116,1490,65258
31/07/20,Andaman and Nicobar Islands,201,4,471
31/07/20,Andhra Pradesh,60024,1281,130557
31/07/20,Arunachal Pradesh,827,3,1484
31/07/20,Assam,29080,94,38407
31/07/20,Bihar,31350,282,48477
31/07/20,Chandigarh,647,14,1016
31/07/20,Chhattisgarh,5921,51,8761
31/07/20,Dadra and Nagar Haveli and Daman and Diu,668,2,1064
31/07/20,Delhi,119724,3936,134403
31/07/20,Goa,4005,42,5704
31/07/20,Gujarat,44074,2418,60285
31/07/20,Haryana,27340,417,34254
31/07/20,Himachal Pradesh,1387,14,2506
31/07/20,Jammu and Kashmir,11842,365,19869
31/07/20,Jharkhand,4176,103,10167
31/07/20,Karnataka,46694,2230,118632
31/07/20,Kerala,12159,70,22303
31/07/20,Ladakh,1094,7,1378
31/07/20,Madhya Pradesh,21657,857,30968
31/07/20,Maharashtra,248615,14729,411798
31/07/20,Manipur,1672,4,2505
31/07/20,Meghalaya,210,5,803
31/07/20,Mizoram,234,0,408
31/07/20,Nagaland,625,5,1566
31/07/20,Odisha,19746,169,30378
31/07/20,Puducherry,1958,48,3298
31/07/20,Punjab,10509,370,15456
31/07/20,Rajasthan,28385,663,40145
31/07/20,Sikkim,214,1,610
31/07/20,Tamil Nadu,178178,3838,239978
31/07/20,Telengana,44572,505,60717
31/07/20,Tripura,2962,21,4706
31/07/20,Uttarakhand,3996,76,7065
31/07/20,Uttar Pradesh,46803,1587,81039
31/07/20,West Bengal,46256,1536,67692
1/8/2020,Andaman and Nicobar Islands,214,5,548
1/8/2020,Andhra Pradesh,63864,1349,140933
1/8/2020,Arunachal Pradesh,918,3,1591
1/8/2020,Assam,30357,98,40269
1/8/2020,Bihar,33358,296,51233
1/8/2020,Chandigarh,667,15,1051
1/8/2020,Chhattisgarh,6230,53,9086
1/8/2020,Dadra and Nagar Haveli and Daman and Diu,686,2,1100
1/8/2020,Delhi,120930,3963,135598
1/8/2020,Goa,4211,45,5913
1/8/2020,Gujarat,44907,2441,61438
1/8/2020,Haryana,28227,421,34965
1/8/2020,Himachal Pradesh,1459,14,2564
1/8/2020,Jammu and Kashmir,12217,377,20359
1/8/2020,Jharkhand,4314,106,10958
1/8/2020,Karnataka,49788,2314,124115
1/8/2020,Kerala,13023,73,23613
1/8/2020,Ladakh,1095,7,1404
1/8/2020,Madhya Pradesh,22271,867,31806
1/8/2020,Maharashtra,256158,14994,422118
1/8/2020,Manipur,1689,5,2621
1/8/2020,Meghalaya,215,5,823
1/8/2020,Mizoram,247,0,412
1/8/2020,Nagaland,635,5,1693
1/8/2020,Odisha,20518,177,31877
1/8/2020,Puducherry,2100,49,3472
1/8/2020,Punjab,10734,386,16119
1/8/2020,Rajasthan,29035,674,41298
1/8/2020,Sikkim,231,1,639
1/8/2020,Tamil Nadu,183956,3935,245859
1/8/2020,Telengana,45388,519,62703
1/8/2020,Tripura,3327,21,4978
1/8/2020,Uttarakhand,4168,80,7183
1/8/2020,Uttar Pradesh,48863,1630,85461
1/8/2020,West Bengal,48374,1581,70188
2/8/2020,Andaman and Nicobar Islands,226,7,636
2/8/2020,Andhra Pradesh,76614,1407,150209
2/8/2020,Arunachal Pradesh,969,3,1673
2/8/2020,Assam,31442,101,41726
2/8/2020,Bihar,34994,309,54240
2/8/2020,Chandigarh,683,18,1079
2/8/2020,Chhattisgarh,6610,55,9385
2/8/2020,Dadra and Nagar Haveli and Daman and Diu,725,2,1145
2/8/2020,Delhi,122131,3989,136716
2/8/2020,Goa,4438,48,6193
2/8/2020,Gujarat,45699,2464,62463
2/8/2020,Haryana,29080,428,35758
2/8/2020,Himachal Pradesh,1502,14,2634
2/8/2020,Jammu and Kashmir,12871,388,20972
2/8/2020,Jharkhand,4513,113,11686
2/8/2020,Karnataka,53648,2412,129287
2/8/2020,Kerala,13775,81,24742
2/8/2020,Ladakh,1108,7,1462
2/8/2020,Madhya Pradesh,22969,876,32614
2/8/2020,Maharashtra,266883,15316,431719
2/8/2020,Manipur,1699,6,2756
2/8/2020,Meghalaya,252,5,856
2/8/2020,Mizoram,253,0,468
2/8/2020,Nagaland,640,5,1831
2/8/2020,Odisha,21274,187,33479
2/8/2020,Puducherry,2198,51,3606
2/8/2020,Punjab,11075,405,17063
2/8/2020,Rajasthan,29977,690,42646
2/8/2020,Sikkim,269,1,650
2/8/2020,Tamil Nadu,190966,4034,251738
2/8/2020,Telengana,46502,530,64786
2/8/2020,Tripura,3463,23,5233
2/8/2020,Uttarakhand,4330,83,7447
2/8/2020,Uttar Pradesh,51334,1677,89048
2/8/2020,West Bengal,50517,1629,72777
3/8/2020,Andaman and Nicobar Islands,242,8,734
3/8/2020,Andhra Pradesh,82886,1474,158764
3/8/2020,Arunachal Pradesh,996,3,1698
3/8/2020,Assam,32384,105,42904
3/8/2020,Bihar,36389,329,57024
3/8/2020,Chandigarh,698,19,1117
3/8/2020,Chhattisgarh,6991,58,9531
3/8/2020,Dadra and Nagar Haveli and Daman and Diu,766,2,1184
3/8/2020,Delhi,123317,4004,137677
3/8/2020,Goa,4668,53,6530
3/8/2020,Gujarat,46504,2486,63562
3/8/2020,Haryana,29690,433,36519
3/8/2020,Himachal Pradesh,1559,14,2703
3/8/2020,Jammu and Kashmir,13127,396,21416
3/8/2020,Jharkhand,4682,118,12523
3/8/2020,Karnataka,57725,2496,134819
3/8/2020,Kerala,14463,82,25911
3/8/2020,Ladakh,1108,7,1466
3/8/2020,Madhya Pradesh,23550,886,33535
3/8/2020,Maharashtra,276809,15576,441228
3/8/2020,Manipur,1737,7,2831
3/8/2020,Meghalaya,264,5,874
3/8/2020,Mizoram,258,0,482
3/8/2020,Nagaland,648,5,1935
3/8/2020,Odisha,21955,197,34913
3/8/2020,Puducherry,2309,52,3806
3/8/2020,Punjab,11466,423,17853
3/8/2020,Rajasthan,30710,703,43804
3/8/2020,Sikkim,289,1,658
3/8/2020,Tamil Nadu,196483,4132,257613
3/8/2020,Telengana,47590,540,66677
3/8/2020,Tripura,3605,27,5374
3/8/2020,Uttarakhand,4437,86,7593
3/8/2020,Uttar Pradesh,53168,1730,92921
3/8/2020,West Bengal,52730,1678,75516
4/8/2020,Andaman and Nicobar Islands,263,10,830
4/8/2020,Andhra Pradesh,88672,1537,166586
4/8/2020,Arunachal Pradesh,1063,3,1758
4/8/2020,Assam,33428,109,45275
4/8/2020,Bihar,38228,330,59328
4/8/2020,Chandigarh,706,19,1159
4/8/2020,Chhattisgarh,7256,61,9779
4/8/2020,Dadra and Nagar Haveli and Daman and Diu,860,2,1274
4/8/2020,Delhi,124254,4021,138482
4/8/2020,Goa,4876,56,6816
4/8/2020,Gujarat,47478,2508,64585
4/8/2020,Haryana,30470,440,37173
4/8/2020,Himachal Pradesh,1658,14,2818
4/8/2020,Jammu and Kashmir,14032,407,22006
4/8/2020,Jharkhand,4792,125,13478
4/8/2020,Karnataka,62500,2594,139571
4/8/2020,Kerala,15278,84,26873
4/8/2020,Ladakh,1109,7,1485
4/8/2020,Madhya Pradesh,24099,900,34285
4/8/2020,Maharashtra,287030,15842,450196
4/8/2020,Manipur,1766,7,2920
4/8/2020,Meghalaya,264,5,902
4/8/2020,Mizoram,266,0,501
4/8/2020,Nagaland,657,5,2129
4/8/2020,Odisha,23074,207,36297
4/8/2020,Puducherry,2411,56,3982
4/8/2020,Punjab,11882,442,18527
4/8/2020,Rajasthan,31458,715,44975
4/8/2020,Sikkim,297,1,688
4/8/2020,Tamil Nadu,202283,4241,263222
4/8/2020,Telengana,49675,563,68946
4/8/2020,Tripura,3675,28,5505
4/8/2020,Uttarakhand,4538,90,7800
4/8/2020,Uttar Pradesh,55393,1778,97362
4/8/2020,West Bengal,54818,1731,78232
5/8/2020,Andaman and Nicobar Islands,277,12,928
5/8/2020,Andhra Pradesh,95625,1604,176333
5/8/2020,Arunachal Pradesh,1105,3,1790
5/8/2020,Assam,34421,115,48161
5/8/2020,Bihar,40348,347,61788
5/8/2020,Chandigarh,715,20,1206
5/8/2020,Chhattisgarh,7613,69,10202
5/8/2020,Dadra and Nagar Haveli and Daman and Diu,919,2,1325
5/8/2020,Delhi,125226,4033,139156
5/8/2020,Goa,5114,60,7075
5/8/2020,Gujarat,48376,2533,65599
5/8/2020,Haryana,31226,448,37796
5/8/2020,Himachal Pradesh,1710,14,2879
5/8/2020,Jammu and Kashmir,14856,417,22396
5/8/2020,Jharkhand,5164,128,13940
5/8/2020,Karnataka,69272,2704,145830
5/8/2020,Kerala,16299,87,27956
5/8/2020,Ladakh,1127,7,1534
5/8/2020,Madhya Pradesh,25414,912,35082
5/8/2020,Maharashtra,299356,16142,457956
5/8/2020,Manipur,1814,7,3018
5/8/2020,Meghalaya,330,5,917
5/8/2020,Mizoram,282,0,504
5/8/2020,Nagaland,659,5,2405
5/8/2020,Odisha,24483,216,37681
5/8/2020,Puducherry,2537,58,4147
5/8/2020,Punjab,12491,462,19015
5/8/2020,Rajasthan,32832,732,46679
5/8/2020,Sikkim,299,1,783
5/8/2020,Tamil Nadu,208784,4349,268285
5/8/2020,Telengana,50814,576,70958
5/8/2020,Tripura,3725,30,5628
5/8/2020,Uttarakhand,4847,95,8008
5/8/2020,Uttar Pradesh,57271,1817,100310
5/8/2020,West Bengal,56884,1785,80984
6/8/2020,Andaman and Nicobar Islands,326,14,1027
6/8/2020,Andhra Pradesh,104354,1681,186461
6/8/2020,Arunachal Pradesh,1210,3,1855
6/8/2020,Assam,35892,121,50445
6/8/2020,Bihar,42414,355,64770
6/8/2020,Chandigarh,715,20,1270
6/8/2020,Chhattisgarh,7871,71,10407
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,960,2,1366
6/8/2020,Delhi,126116,4044,140232
6/8/2020,Goa,5287,64,7423
6/8/2020,Gujarat,49433,2556,66669
6/8/2020,Haryana,31960,455,38548
6/8/2020,Himachal Pradesh,1762,14,2916
6/8/2020,Jammu and Kashmir,15244,426,22955
6/8/2020,Jharkhand,5703,136,14888
6/8/2020,Karnataka,74679,2804,151449
6/8/2020,Kerala,17533,94,29151
6/8/2020,Ladakh,1164,7,1592
6/8/2020,Madhya Pradesh,26064,929,35734
6/8/2020,Maharashtra,305521,16476,468265
6/8/2020,Manipur,1862,7,3093
6/8/2020,Meghalaya,330,5,929
6/8/2020,Mizoram,286,0,537
6/8/2020,Nagaland,685,6,2498
6/8/2020,Odisha,25738,225,39018
6/8/2020,Puducherry,2668,65,4433
6/8/2020,Punjab,12943,491,19856
6/8/2020,Rajasthan,33849,745,47272
6/8/2020,Sikkim,303,1,800
6/8/2020,Tamil Nadu,214815,4461,273460
6/8/2020,Telengana,52103,589,73050
6/8/2020,Tripura,3793,31,5725
6/8/2020,Uttarakhand,5233,98,8254
6/8/2020,Uttar Pradesh,60558,1857,104388
6/8/2020,West Bengal,58962,1846,83800
7/8/2020,Andaman and Nicobar Islands,355,16,1123
7/8/2020,Andhra Pradesh,112870,1753,196789
7/8/2020,Arunachal Pradesh,1245,3,1948
7/8/2020,Assam,37224,126,52817
7/8/2020,Bihar,43537,363,67788
7/8/2020,Chandigarh,777,20,1327
7/8/2020,Chhattisgarh,8088,77,10932
7/8/2020,Dadra and Nagar Haveli and Daman and Diu,973,2,1391
7/8/2020,Delhi,127124,4059,141531
7/8/2020,Goa,5453,66,7614
7/8/2020,Gujarat,50350,2583,67699
7/8/2020,Haryana,32640,458,39303
7/8/2020,Himachal Pradesh,1865,14,3047
7/8/2020,Jammu and Kashmir,15708,436,23454
7/8/2020,Jharkhand,6594,145,15756
7/8/2020,Karnataka,80281,2897,158254
7/8/2020,Kerala,18333,97,30449
7/8/2020,Ladakh,1177,7,1595
7/8/2020,Madhya Pradesh,26902,946,36564
7/8/2020,Maharashtra,316375,16792,479779
7/8/2020,Manipur,1905,8,3217
7/8/2020,Meghalaya,345,5,990
7/8/2020,Mizoram,288,0,539
7/8/2020,Nagaland,819,6,2580
7/8/2020,Odisha,26888,235,40717
7/8/2020,Puducherry,2808,70,4621
7/8/2020,Punjab,13659,517,20891
7/8/2020,Rajasthan,35131,757,48996
7/8/2020,Sikkim,353,1,829
7/8/2020,Tamil Nadu,221087,4571,279144
7/8/2020,Telengana,53239,601,75257
7/8/2020,Tripura,3860,36,5853
7/8/2020,Uttarakhand,5427,98,8552
7/8/2020,Uttar Pradesh,63402,1918,108974
7/8/2020,West Bengal,61023,1902,86754
8/8/2020,Andaman and Nicobar Islands,425,19,1222
8/8/2020,Andhra Pradesh,120464,1842,206960
8/8/2020,Arunachal Pradesh,1326,3,2049
8/8/2020,Assam,38809,132,55496
8/8/2020,Bihar,44482,369,71304
8/8/2020,Chandigarh,820,23,1374
8/8/2020,Chhattisgarh,8319,87,11408
8/8/2020,Dadra and Nagar Haveli and Daman and Diu,1014,2,1437
8/8/2020,Delhi,128232,4082,142723
8/8/2020,Goa,5595,70,7947
8/8/2020,Gujarat,51720,2605,68768
8/8/2020,Haryana,33444,467,40054
8/8/2020,Himachal Pradesh,1954,14,3150
8/8/2020,Jammu and Kashmir,16218,449,23927
8/8/2020,Jharkhand,7391,151,16465
8/8/2020,Karnataka,84232,2998,164924
8/8/2020,Kerala,19147,102,31700
8/8/2020,Ladakh,1194,9,1614
8/8/2020,Madhya Pradesh,27621,962,37298
8/8/2020,Maharashtra,327281,17092,490262
8/8/2020,Manipur,1926,10,3466
8/8/2020,Meghalaya,411,5,1006
8/8/2020,Mizoram,289,0,566
8/8/2020,Nagaland,824,7,2657
8/8/2020,Odisha,28698,247,42550
8/8/2020,Puducherry,2914,75,4862
8/8/2020,Punjab,14040,539,21930
8/8/2020,Rajasthan,36195,767,50157
8/8/2020,Sikkim,406,1,854
8/8/2020,Tamil Nadu,227575,4690,285024
8/8/2020,Telengana,54330,615,77513
8/8/2020,Tripura,4084,37,5999
8/8/2020,Uttarakhand,5731,112,8901
8/8/2020,Uttar Pradesh,66834,1981,113378
8/8/2020,West Bengal,63060,1954,89666
9/8/2020,Andaman and Nicobar Islands,500,20,1351
9/8/2020,Andhra Pradesh,129615,1939,217040
9/8/2020,Arunachal Pradesh,1430,3,2117
9/8/2020,Assam,40591,140,57714
9/8/2020,Bihar,48243,382,75294
9/8/2020,Chandigarh,872,24,1426
9/8/2020,Chhattisgarh,8582,89,11743
9/8/2020,Dadra and Nagar Haveli and Daman and Diu,1037,2,1456
9/8/2020,Delhi,129362,4098,144127
9/8/2020,Goa,5802,72,8206
9/8/2020,Gujarat,52855,2628,69869
9/8/2020,Haryana,34031,474,40843
9/8/2020,Himachal Pradesh,2081,14,3264
9/8/2020,Jammu and Kashmir,16667,459,24390
9/8/2020,Jharkhand,8123,155,17094
9/8/2020,Karnataka,89238,3091,172102
9/8/2020,Kerala,20862,106,33120
9/8/2020,Ladakh,1214,9,1639
9/8/2020,Madhya Pradesh,28353,977,38157
9/8/2020,Maharashtra,338362,17367,503084
9/8/2020,Manipur,1927,11,3635
9/8/2020,Meghalaya,423,6,1023
9/8/2020,Mizoram,296,0,593
9/8/2020,Nagaland,896,7,2688
9/8/2020,Odisha,30242,259,44193
9/8/2020,Puducherry,3054,80,5123
9/8/2020,Punjab,14880,562,22928
9/8/2020,Rajasthan,37163,778,51328
9/8/2020,Sikkim,470,1,860
9/8/2020,Tamil Nadu,232618,4808,290907
9/8/2020,Telengana,55999,627,79495
9/8/2020,Tripura,4176,41,6146
9/8/2020,Uttarakhand,5963,117,9402
9/8/2020,Uttar Pradesh,69833,2028,118038
9/8/2020,West Bengal,65124,2005,92615
10/8/2020,Andaman and Nicobar Islands,648,20,1490
10/8/2020,Andhra Pradesh,138712,2036,227860
10/8/2020,Arunachal Pradesh,1482,3,2155
10/8/2020,Assam,42325,145,58837
10/8/2020,Bihar,51158,387,79451
10/8/2020,Chandigarh,904,25,1515
10/8/2020,Chhattisgarh,8809,96,12148
10/8/2020,Dadra and Nagar Haveli and Daman and Diu,1121,2,1564
10/8/2020,Delhi,130587,4111,145427
10/8/2020,Goa,5995,75,8712
10/8/2020,Gujarat,54166,2652,70965
10/8/2020,Haryana,34781,483,41635
10/8/2020,Himachal Pradesh,2181,15,3371
10/8/2020,Jammu and Kashmir,17003,472,24897
10/8/2020,Jharkhand,8838,177,18138
10/8/2020,Karnataka,93908,3198,178087
10/8/2020,Kerala,21832,108,34331
10/8/2020,Ladakh,1222,9,1688
10/8/2020,Madhya Pradesh,29020,996,39025
10/8/2020,Maharashtra,351710,17757,515332
10/8/2020,Manipur,2044,11,3753
10/8/2020,Meghalaya,490,6,1062
10/8/2020,Mizoram,298,0,620
10/8/2020,Nagaland,904,8,2781
10/8/2020,Odisha,31785,272,45927
10/8/2020,Puducherry,3201,87,5382
10/8/2020,Punjab,15319,586,23903
10/8/2020,Rajasthan,38235,789,52497
10/8/2020,Sikkim,494,1,866
10/8/2020,Tamil Nadu,238638,4927,296901
10/8/2020,Telengana,57586,637,80751
10/8/2020,Tripura,4443,42,6208
10/8/2020,Uttarakhand,6134,125,9632
10/8/2020,Uttar Pradesh,72650,2069,122609
10/8/2020,West Bengal,67120,2059,95554
11/8/2020,Andaman and Nicobar Islands,709,20,1625
11/8/2020,Andhra Pradesh,145636,2116,235525
11/8/2020,Arunachal Pradesh,1592,3,2231
11/8/2020,Assam,43586,151,61737
11/8/2020,Bihar,54088,397,82550
11/8/2020,Chandigarh,1004,25,1595
11/8/2020,Chhattisgarh,9013,99,12448
11/8/2020,Dadra and Nagar Haveli and Daman and Diu,1167,2,1613
11/8/2020,Delhi,131657,4131,146134
11/8/2020,Goa,6208,80,9029
11/8/2020,Gujarat,55304,2672,72031
11/8/2020,Haryana,35492,489,42429
11/8/2020,Himachal Pradesh,2205,17,3463
11/8/2020,Jammu and Kashmir,17375,478,25367
11/8/2020,Jharkhand,9724,188,18723
11/8/2020,Karnataka,99126,3312,182354
11/8/2020,Kerala,22616,115,35515
11/8/2020,Ladakh,1237,9,1717
11/8/2020,Madhya Pradesh,29674,1015,39891
11/8/2020,Maharashtra,358421,18050,524513
11/8/2020,Manipur,2122,11,3853
11/8/2020,Meghalaya,498,6,1114
11/8/2020,Mizoram,323,0,623
11/8/2020,Nagaland,973,8,3011
11/8/2020,Odisha,33021,286,47455
11/8/2020,Puducherry,3355,89,5624
11/8/2020,Punjab,15735,604,24889
11/8/2020,Rajasthan,39060,800,53670
11/8/2020,Sikkim,510,1,910
11/8/2020,Tamil Nadu,244675,5041,302815
11/8/2020,Telengana,59374,645,82647
11/8/2020,Tripura,4656,43,6372
11/8/2020,Uttarakhand,6301,134,10021
11/8/2020,Uttar Pradesh,76724,2120,126722
11/8/2020,West Bengal,70328,2100,98459
12/8/2020,Andaman and Nicobar Islands,749,21,1764
12/8/2020,Andhra Pradesh,154749,2203,244549
12/8/2020,Arunachal Pradesh,1634,3,2327
12/8/2020,Assam,45073,155,64406
12/8/2020,Bihar,56709,413,86413
12/8/2020,Chandigarh,1015,26,1670
12/8/2020,Chhattisgarh,9239,104,12929
12/8/2020,Dadra and Nagar Haveli and Daman and Diu,1209,2,1653
12/8/2020,Delhi,132384,4139,147391
12/8/2020,Goa,6480,86,9444
